transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers
2021-03-28T19:00:00.000,subway,158,"86 St (C,B)",Manhattan,omny,OMNY - Full Fare,18.0,2.0
2021-03-28T01:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0
2021-03-28T18:00:00.000,subway,157,"96 St (C,B)",Manhattan,metrocard,Metrocard - Fair Fare,4.0,0.0
2021-03-28T14:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Fair Fare,7.0,0.0
2021-03-28T12:00:00.000,subway,329,Rector St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0
2021-03-28T08:00:00.000,subway,156,"103 St (C,B)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0
2021-03-28T15:00:00.000,subway,326,Franklin St (1),Manhattan,metrocard,Metrocard - Other,3.0,0.0
2021-03-28T13:00:00.000,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,6.0,0.0
2021-03-28T09:00:00.000,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Full Fare,10.0,1.0
2021-03-28T23:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,57.0,0.0
2021-03-28T07:00:00.000,subway,224,57 St (F),Manhattan,metrocard,Metrocard - Other,1.0,0.0
2021-03-28T03:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Full Fare,5.0,0.0
2021-03-28T10:00:00.000,subway,395,103 St (6),Manhattan,metrocard,Metrocard - Other,4.0,0.0
2021-03-28T08:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Other,3.0,0.0
2021-03-28T06:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,15.0,0.0
2021-03-28T15:00:00.000,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0
2021-03-28T10:00:00.000,subway,143,Inwood-207 St (A),Manhattan,metrocard,Metrocard - Unlimited 30-Day,9.0,0.0
2021-03-28T09:00:00.000,subway,222,Roosevelt Island (F),Manhattan,metrocard,Metrocard - Full Fare,21.0,0.0
2021-03-28T16:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,208.0,0.0
2021-03-28T16:00:00.000,subway,327,"Chambers St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,31.0,0.0
2021-03-28T23:00:00.000,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Full Fare,8.0,1.0
2021-03-28T09:00:00.000,subway,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,10.0,0.0
2021-03-28T21:00:00.000,subway,333,"Wall St (2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0
2021-03-28T01:00:00.000,subway,159,"81 St-Museum of Natural History (C,B)",Manhattan,omny,OMNY - Full Fare,1.0,0.0
2021-03-28T14:00:00.000,subway,143,Inwood-207 St (A),Manhattan,metrocard,Metrocard - Seniors & Disability,15.0,4.0
2021-03-28T14:00:00.000,subway,325,Canal St (1),Manhattan,metrocard,Metrocard - Full Fare,23.0,0.0
2021-03-28T16:00:00.000,subway,329,Rector St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0
2021-03-28T12:00:00.000,subway,220,"155 St (B,D)",Manhattan,metrocard,Metrocard - Other,2.0,0.0
2021-03-28T08:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Full Fare,50.0,0.0
