transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers
2021-05-06T22:00:00.000,subway,321,18 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,4.0,0.0
2021-05-06T21:00:00.000,subway,17,"Prince St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,16.0,0.0
2021-05-06T16:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,129.0,1.0
2021-05-06T23:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,168.0,0.0
2021-05-06T06:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0
2021-05-06T05:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0
2021-05-06T10:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,omny,OMNY - Full Fare,89.0,1.0
2021-05-06T07:00:00.000,subway,13,"28 St (R,W)",Manhattan,omny,OMNY - Full Fare,10.0,0.0
2021-05-06T22:00:00.000,subway,321,18 St (1),Manhattan,metrocard,Metrocard - Full Fare,23.0,0.0
2021-05-06T08:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,metrocard,Metrocard - Full Fare,167.0,3.0
2021-05-06T07:00:00.000,subway,393,116 St (6),Manhattan,omny,OMNY - Full Fare,52.0,6.0
2021-05-06T08:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Other,19.0,1.0
2021-05-06T10:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Seniors & Disability,28.0,0.0
2021-05-06T16:00:00.000,subway,316,50 St (1),Manhattan,metrocard,Metrocard - Full Fare,203.0,1.0
2021-05-06T08:00:00.000,subway,168,"Spring St (C,E)",Manhattan,metrocard,Metrocard - Other,6.0,0.0
