transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers
2024-09-30T15:00:00.000,subway,222,Roosevelt Island (F),Manhattan,metrocard,Metrocard - Fair Fare,15.0,1.0
2024-09-30T15:00:00.000,subway,222,Roosevelt Island (F),Manhattan,metrocard,Metrocard - Unlimited 30-Day,37.0,0.0
2024-09-30T15:00:00.000,subway,223,"Lexington Av/63 St (F,Q)",Manhattan,omny,OMNY - Full Fare,719.0,88.0
2024-09-30T15:00:00.000,subway,223,"Lexington Av/63 St (F,Q)",Manhattan,omny,OMNY - Seniors & Disability,12.0,3.0
2024-09-30T15:00:00.000,subway,224,57 St (F),Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-30T15:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Full Fare,104.0,4.0
2024-09-30T15:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Unlimited 30-Day,59.0,0.0
2024-09-30T15:00:00.000,subway,276,"5 Av/53 St (E,M)",Manhattan,metrocard,Metrocard - Seniors & Disability,44.0,0.0
2024-09-30T15:00:00.000,subway,276,"5 Av/53 St (E,M)",Manhattan,omny,OMNY - Other,3.0,0.0
2024-09-30T15:00:00.000,subway,277,"7 Av (E,B,D)",Manhattan,omny,OMNY - Other,3.0,0.0
2024-09-30T15:00:00.000,subway,297,215 St (1),Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0
2024-09-30T15:00:00.000,subway,299,Dyckman St (1),Manhattan,metrocard,Metrocard - Full Fare,37.0,0.0
2024-09-30T15:00:00.000,subway,300,191 St (1),Manhattan,omny,OMNY - Full Fare,158.0,2.0
2024-09-30T15:00:00.000,subway,301,181 St (1),Manhattan,metrocard,Metrocard - Full Fare,86.0,9.0
2024-09-30T15:00:00.000,subway,301,181 St (1),Manhattan,metrocard,Metrocard - Other,11.0,0.0
2024-09-30T15:00:00.000,subway,301,181 St (1),Manhattan,omny,OMNY - Full Fare,180.0,20.0
2024-09-30T15:00:00.000,subway,301,181 St (1),Manhattan,omny,OMNY - Other,1.0,1.0
2024-09-30T15:00:00.000,subway,303,157 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,55.0,0.0
2024-09-30T15:00:00.000,subway,304,145 St (1),Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0
2024-09-30T15:00:00.000,subway,305,137 St-City College (1),Manhattan,metrocard,Metrocard - Full Fare,89.0,0.0
